genes	module
Rpe	1
Rpf1	1
Rpf2	7
Rpgr	1
Rpgrip1l	8
Rpia	9
Rpl10	2
Rpl10a	2
Rpl13	9
Rpl13a	7
Rpl14	9
Rpl14-ps1	1
Rpl15	8
Rpl18	3
Rpl18a	9
Rpl19	3
Rpl21	0
Rpl22	9
Rpl22l1	7
Rpl23	9
Rpl27	9
Rpl27a	1
Rpl29	9
Rpl3	1
Rpl31	1
Rpl32	9
Rpl34	2
Rpl35	7
Rpl35a	7
Rpl36al	7
Rpl37	7
Rpl37a	7
Rpl37rt	7
Rpl38	7
Rpl39	9
Rpl4	9
Rpl41	9
Rpl5	2
Rpl6	9
Rpl7	9
Rpl7a	9
Rpl7l1	0
Rpl8	9
Rplp0	9
Rplp1	9
Rplp2	9
Rpn1	5
Rpn2	5
Rpp14	1
Rpp21	3
Rpp25l	2
Rpp30	8
Rpp38	9
Rpp40	1
Rprd1a	0
Rprd1b	0
Rprd2	1
Rps10	9
Rps11	9
Rps14	9
Rps15	7
Rps15a	9
Rps15a-ps4	0
Rps16	7
Rps18	7
Rps19	9
Rps19bp1	3
Rps2	9
Rps20	9
Rps21	7
Rps23	1
Rps24	9
Rps25	9
Rps26	7
Rps27a	1
Rps27l	7
Rps3	9
Rps3a1	9
Rps4l	3
Rps4x	9
Rps5	9
Rps6	1
Rps6ka1	4
Rps6ka2	4
Rps6ka3	2
Rps6ka4	4
Rps6ka5	1
Rps6kb1	2
Rps6kb2	2
Rps6kc1	4
Rps7	9
Rps8	7
Rps9	9
Rpsa	9
Rptor	4
Rptoros	8
Rpusd1	3
Rpusd2	0
Rpusd3	4
Rpusd4	0
Cnot9	1
Rrad	5
Rraga	1
Rragc	6
Rras	5
Rras2	0
Rrbp1	3
Rreb1	2
Rrm1	6
Rrm2b	1
Rrn3	1
Rrnad1	2
Rrp1	3
Rrp12	6
Rrp15	0
Rrp1b	4
Rrp36	3
Rrp7a	3
Rrp8	0
Rrp9	3
Rrs1	3
Rsad1	4
Rsad2	9
Rsbn1	1
Rsbn1l	8
Rsf1	2
Rsl1	1
Rsl1d1	3
Rsl24d1	1
Rslcan18	0
Rsph3a	0
Rsph3b	5
Rsph9	2
Rspo1	3
Rspry1	1
Rsrc1	0
Rsrc2	2
Rsrp1	2
Rsu1	5
Rtca	0
Rtcb	5
Rtel1	0
Rtf1	2
Rtfdc1	3
Rtn1	4
Rtn3	1
Rtn4	7
Rtn4ip1	1
Rtn4rl1	4
Rtp4	9
Rttn	8
Rufy1	3
Rufy2	8
Rufy3	3
Rundc1	4
Runx1	1
Rusc1	2
Rusc2	2
Ruvbl1	3
Ruvbl2	3
Rwdd1	7
Rwdd2a	3
Rwdd2b	1
Rwdd3	6
Rwdd4a	0
Rxra	4
Rxrb	3
Rybp	8
Ryk	6
S100a1	9
S100a10	3
S100a11	7
S100a13	7
S100pbp	1
S1pr1	6
S1pr2	5
Saal1	0
Sac3d1	3
Sacm1l	1
Sae1	0
Safb	3
Safb2	2
Sall1	4
Sall2	4
Sall3	2
Samd1	2
Samd10	0
Samd4b	4
Samd8	8
Samd9l	9
Samhd1	0
Samm50	5
Samsn1	1
Sap130	2
Sap18	1
Sap30	1
Sap30bp	3
Sap30l	3
Sar1a	1
Sar1b	1
Saraf	6
Sardh	3
Sarm1	5
Sarnp	7
Sars	3
Sars2	3
Sart1	3
Sart3	5
Sash3	4
Sass6	0
Sat1	7
Sat2	6
Satb1	0
Sav1	1
Saysd1	0
Sbds	0
Sbf1	2
Sbf2	8
Sbk1	4
Sbno1	8
Sbno2	4
Sc5d	1
Scaf1	3
Scaf11	2
Scaf4	4
Scaf8	1
Scai	8
Scamp1	6
Scamp2	5
Scamp3	3
Scamp4	5
Scamp5	0
Scand1	3
Scap	4
Scaper	2
Scarb1	1
Scarb2	6
Scarf2	5
Sccpdh	1
Scd2	4
Scfd1	1
Scfd2	1
Scimp	6
Sclt1	2
Scly	4
Scmh1	4
Scn1b	5
Scnm1	2
Sco1	6
Scoc	8
Scp2	6
Scpep1	6
Scrib	2
Scrn2	4
Scrn3	6
Scube1	9
Scyl1	3
Scyl2	6
Scyl3	0
Sdad1	1
Sdc3	6
Sdc4	8
Sdcbp	6
Sdccag3	2
Sdccag8	3
Sde2	6
Sdf2	7
Sdf2l1	1
Sdf4	5
Sdha	5
Sdhaf1	2
Sdhaf2	2
Sdhaf3	7
Sdhaf4	7
Sdhb	3
Sdhc	5
Sdhd	6
Sdk1	4
Sdr39u1	2
Sdr42e1	6
Sec11a	1
Sec11c	7
Sec13	3
Sec14l1	4
Sec14l2	3
Sec16a	8
Sec16b	0
Sec22a	1
Sec22b	1
Sec22c	0
Sec23a	1
Sec23b	6
Sec23ip	0
Sec24a	1
Sec24b	6
Sec24c	4
Sec24d	0
Sec31a	5
Sec61a1	6
Sec61a2	2
Sec61b	7
Sec61g	9
Sec62	7
Sec63	0
Secisbp2	2
Secisbp2l	0
Seh1l	6
Sel1l	6
Selenbp1	3
Selk	7
Selm	0
Selo	0
Selplg	3
Selt	1
Sema4a	0
Sema4b	2
Sema4c	0
Sema4d	6
Sema4g	2
Sema6b	0
Sema6d	2
Senp1	1
Senp2	2
Senp3	2
Senp5	1
Senp6	2
Senp7	1
Senp8	2
Sep15	1
Sephs1	0
Sephs2	4
Sepn1	4
Sepp1	1
Sepsecs	1
Sept10	1
Sept11	8
Sept2	1
Sept4	3
Sept6	0
Sept7	1
Sept8	2
Sept9	2
Sepw1	9
Serac1	0
Serbp1	7
Serf1	10
Serf2	8
Sergef	3
Serhl	0
Serinc1	1
Serinc3	6
Serinc5	6
Serp1	1
Serpinb6a	0
Serpinb9	0
Serpine1	5
Serpine2	9
Serpinf1	3
Sertad1	5
Sertad2	3
Sertad3	3
Sesn1	0
Sesn2	2
Set	0
Setbp1	0
Setd1a	2
Setd1b	2
Setd2	2
Setd3	9
Setd4	2
Setd5	2
Setd6	3
Setd7	0
Kmt5a	2
Setdb1	0
Setdb2	1
Setmar	2
Setx	0
Sf1	4
Sf3a1	4
Sf3a2	5
Sf3a3	3
Sf3b1	2
Sf3b2	3
Sf3b3	6
Sf3b4	5
Sf3b5	3
Sf3b6	7
Sfi1	2
Sfmbt1	1
Sfmbt2	0
Sfpq	2
Sfr1	7
Sfswap	2
Sft2d1	7
Sft2d2	6
Sft2d3	1
Sfxn1	0
Sfxn2	2
Sfxn3	5
Sfxn4	2
Sfxn5	2
Sgcb	6
Sgce	0
Sgip1	5
Sgk1	6
Sgk3	1
Sgms1	1
Sgpl1	6
Sgpp1	1
Sgsh	3
Sgsm2	4
Sgsm3	3
Sgta	4
Sh2b1	3
Sh2b2	4
Sh2b3	4
Sh2d3c	4
Sh3bgrl	1
Sh3bgrl2	6
Sh3bgrl3	5
Sh3bp1	3
Sh3bp2	2
Sh3bp4	0
Sh3bp5	2
Sh3bp5l	3
Sh3gl1	2
Sh3glb1	9
Sh3glb2	3
Sh3kbp1	4
Sh3pxd2a	2
Sh3tc1	4
Sh3yl1	5
Sharpin	3
Shb	4
Shc1	4
Shf	3
Shfm1	7
Shisa5	5
Shkbp1	3
Shmt1	6
Shmt2	4
Shoc2	1
Shpk	3
Shprh	1
Shq1	0
Shroom1	3
Siae	6
Siah1a	1
Siah1b	9
Siah2	1
Sidt2	4
Siglece	9
Siglecf	1
Siglecg	0
Siglech	2
Sigmar1	5
Sik2	2
Sik3	4
Sike1	1
Sil1	5
Simc1	2
Sin3a	2
Sin3b	3
Sipa1	3
Sipa1l1	2
Sipa1l2	4
Sipa1l3	2
Sirpa	0
Sirt1	10
Sirt2	3
Sirt3	3
Sirt4	2
Sirt5	0
Sirt6	0
Sirt7	2
Siva1	7
Ska2	1
Skap2	1
Ski	4
Skil	1
Skiv2l	3
Skiv2l2	6
Skp1a	1
Skp2	1
Sla	8
Slain2	1
Slamf1	0
Slamf6	6
Slamf8	9
Slamf9	9
Slbp	1
Slc10a3	6
Slc10a7	0
Slc11a1	5
Slc11a2	6
Slc12a2	1
Slc12a4	5
Slc12a6	0
Slc12a7	0
Slc12a9	5
Slc13a3	0
Slc14a1	6
Slc15a3	0
Slc15a4	1
Slc16a1	6
Slc16a10	1
Slc16a13	0
Slc16a3	5
Slc16a6	2
Slc16a7	1
Slc16a9	0
Slc17a5	0
Slc17a9	6
Slc18a2	1
Slc18b1	1
Slc19a1	5
Slc19a2	0
Slc1a3	10
Slc1a4	8
Slc1a5	4
Slc20a1	2
Slc20a2	4
Slc22a17	3
Slc22a5	6
Slc23a2	6
Slc24a3	4
Slc25a1	5
Slc25a10	4
Slc25a11	5
Slc25a12	4
Slc25a13	2
Slc25a14	1
Slc25a15	1
Slc25a16	0
Slc25a17	3
Slc25a19	2
Slc25a20	5
Slc25a22	3
Slc25a23	2
Slc25a25	2
Slc25a26	3
Slc25a28	2
Slc25a29	0
Slc25a3	0
Slc25a30	0
Slc25a32	1
Slc25a33	5
Slc25a35	4
Slc25a36	1
Slc25a37	2
Slc25a38	2
Slc25a39	5
Slc25a4	9
Slc25a40	8
Slc25a42	4
Slc25a43	3
Slc25a44	4
Slc25a45	2
Slc25a46	1
Slc25a5	0
Slc25a51	1
Slc25a53	2
Slc26a11	3
Slc26a2	1
Slc26a6	2
Slc27a1	4
Slc27a4	4
Slc29a1	9
Slc29a2	0
Slc29a3	6
Slc2a1	6
Slc2a10	5
Slc2a3	5
Slc2a5	5
Slc2a6	9
Slc2a8	5
Slc2a9	0
Slc30a1	8
Slc30a4	1
Slc30a5	1
Slc30a6	1
Slc30a7	1
Slc30a9	1
Slc31a1	1
Slc31a2	6
Slc33a1	1
Slc35a1	1
Slc35a2	5
Slc35a3	1
Slc35a4	6
Slc35a5	6
Slc35b1	1
Slc35b2	6
Slc35b3	0
Slc35b4	1
Slc35c1	5
Slc35c2	4
Slc35d1	0
Slc35d2	1
Slc35e1	6
Slc35e2	8
Slc35e3	1
Slc35e4	5
Slc35f5	1
Slc35f6	5
Slc35g1	0
Slc35g2	9
Slc36a1	2
Slc36a2	9
Slc36a4	1
Slc37a1	3
Slc37a2	0
Slc37a3	0
Slc37a4	0
Slc38a1	4
Slc38a10	4
Slc38a2	6
Slc38a6	2
Slc38a7	4
Slc38a9	1
Slc39a1	7
Slc39a10	6
Slc39a11	6
Slc39a12	1
Slc39a13	3
Slc39a14	1
Slc39a3	4
Slc39a4	9
Slc39a6	5
Slc39a7	3
Slc39a8	1
Slc39a9	1
Slc3a2	5
Slc40a1	1
Slc41a1	4
Slc41a3	5
Slc43a2	4
Slc43a3	1
Slc44a1	1
Slc44a2	6
Slc45a4	4
Slc46a1	6
Slc46a3	9
Slc48a1	5
Slc4a1ap	0
Slc4a2	4
Slc4a7	1
Slc50a1	7
Slc52a2	5
Slc5a10	5
Slc5a3	1
Slc5a5	5
Slc5a6	6
Slc6a6	4
Slc7a1	1
Slc7a5	6
Slc7a6	1
Slc7a6os	2
Slc7a7	5
Slc7a8	4
Slc8a1	8
Slc8b1	5
Slc9a1	4
Slc9a3r1	3
Slc9a3r2	3
Slc9a6	1
Slc9a7	1
Slc9a8	0
Slc9a9	6
Slco2b1	4
Slco4a1	5
Slfn2	6
Slfn5	9
Slfn8	2
Slfn9	2
Slirp	7
Slk	8
Slmap	1
Slmo1	2
Slmo2	0
Sltm	2
Slu7	3
Slx1b	2
Slx4	2
Slx4ip	2
Smad1	6
Smad2	1
Smad3	0
Smad4	1
Smad5	8
Smad6	3
Smad7	0
Smagp	5
Smap1	3
Smap2	0
Smarca2	2
Smarca4	4
Smarca5	1
Smarcad1	1
Smarcal1	4
Smarcb1	3
Smarcc1	2
Smarcc2	4
Smarcd1	4
Smarcd2	3
Smarcd3	3
Smarce1	2
Smc1a	3
Smc2	1
Smc3	10
Smc4	0
Smc5	1
Smc6	8
Smchd1	1
Smcr8	1
Smdt1	7
Smek1	1
Smek2	8
Smg1	2
Smg5	2
Smg6	2
Smg7	8
Smg8	6
Smg9	4
Smim1	4
Smim10l1	8
Smim10l2a	2
Smim11	7
Smim12	5
Smim13	6
Smim14	6
Smim15	1
Smim19	7
Smim20	7
Smim24	3
Smim3	6
Smim4	7
Smim7	1
Smim8	7
Smn1	3
Smndc1	0
Smo	4
Smox	2
Smpd1	5
Smpd2	4
Smpd4	4
Smpd5	2
Smpdl3a	9
Smpdl3b	5
Sms	1
Smtn	5
Smu1	1
Smug1	0
Smurf1	4
Smurf2	8
Smyd2	0
Smyd3	0
Smyd4	0
Smyd5	4
Snap23	1
Snap25	1
Snap29	0
Snap47	5
Snapc1	1
Snapc2	4
Snapc3	10
Snapc4	2
Snapc5	2
Snapin	1
Sncaip	2
Snd1	4
Snf8	7
Snhg20	2
Snhg3	8
Snhg5	2
Snhg6	2
Snhg7	1
Snhg8	7
Snip1	9
Snn	0
Snora28	2
Snph	5
Snrk	5
Snrnp200	0
Snrnp25	9
Snrnp27	7
Snrnp35	3
Snrnp40	1
Snrnp48	2
Snrnp70	2
Snrpa	3
Snrpa1	2
Snrpb	3
Snrpb2	7
Snrpc	3
Snrpd1	7
Snrpd2	7
Snrpd3	7
Snrpe	7
Snrpf	7
Snrpg	7
Snta1	3
Sntb2	2
Snupn	7
Snw1	3
Snx1	3
Snx10	1
Snx11	0
Snx12	6
Snx13	1
Snx14	1
Snx15	3
Snx16	8
Snx17	5
Snx18	6
Snx19	4
Snx2	0
Snx20	3
Snx21	3
Snx24	2
Snx25	0
Snx27	10
Snx29	8
Snx3	0
Snx30	2
Snx32	3
Snx33	0
Snx4	6
Snx5	7
Snx6	0
Snx7	1
Snx8	2
Snx9	4
Soat1	6
Socs1	0
Socs3	4
Socs4	1
Socs5	8
Socs6	1
Socs7	2
Sod1	7
Sod2	1
Soga1	2
Son	8
Sorbs1	0
Sord	0
Sorl1	4
Sort1	6
Sos1	1
Sos2	1
Sowahc	1
Sox15	3
Sox4	3
Sp1	8
Sp100	9
Sp110	5
Sp140	8
Sp2	4
Sp3	1
Sp3os	7
Sp4	8
Spag7	3
Spag9	0
Sparc	0
Spast	1
Spata1	8
Spata13	6
Spata2	4
Spata24	1
Spata2l	5
Spata5	1
Spata5l1	2
Spata6	3
Spata7	0
Spats2	0
Spc25	0
Spcs1	7
Spcs2	1
Spcs3	1
Specc1	2
Specc1l	0
Speg	2
Spen	2
Spg11	0
Spg20	6
Spg21	6
Spg7	0
Sphk2	4
Spi1	3
Spice1	3
Spidr	0
Spin1	1
Spint1	5
Spire1	2
Spns1	2
Spns2	9
Spns3	9
Spop	2
Spopl	8
Spp1	5
Sppl2a	1
Sppl2b	4
Sppl3	6
Spr	3
Spred1	1
Spred2	4
Sprtn	0
Spry1	3
Spryd3	5
Spryd4	7
Spryd7	1
Spsb1	4
Spsb2	0
Spsb3	3
Sptan1	2
Sptbn1	2
Sptlc1	6
Sptlc2	6
Sptssa	1
Spty2d1	1
Sqle	1
Sqrdl	0
Sqstm1	5
Sra1	7
Srbd1	4
Src	2
Srcap	2
Srd5a3	6
Srebf1	4
Srebf2	5
Srek1	2
Srek1ip1	7
Srf	2
Srfbp1	0
Srgap2	2
Srgn	9
Sri	1
Srl	0
Srm	3
Srp14	7
Srp19	7
Srp54a	1
Srp68	3
Srp72	0
Srp9	1
Srpk1	2
Srpk2	3
Srpk3	2
Srpr	6
Srprb	6
Srr	2
Srrd	2
Srrm1	2
Srrm2	2
Srrt	4
Srsf1	1
Srsf10	1
Srsf11	10
Srsf2	8
Srsf3	1
Srsf4	3
Srsf5	2
Srsf6	10
Srsf7	10
Srsf9	9
Srxn1	0
Ss18	0
Ss18l1	2
Ssb	0
Ssbp1	2
Ssbp2	3
Ssbp3	3
Ssbp4	3
Ssfa2	2
Ssh1	4
Ssh2	0
Ssna1	2
Sspn	0
Ssr1	6
Ssr2	6
Ssr3	1
Ssr4	7
Ssrp1	4
Sssca1	3
Ssu72	7
Ssx2ip	1
St13	3
St14	5
St3gal1	3
St3gal2	4
St3gal3	2
St3gal4	0
St3gal5	5
St3gal6	1
St5	5
St6gal1	0
St6galnac4	4
St6galnac6	4
St7	1
St7l	1
St8sia1	1
St8sia4	0
St8sia6	9
Stab1	4
Stag1	1
Stag2	1
Stam	1
Stam2	1
Stambp	5
Stambpl1	3
Stamos	0
Star	2
Stard3	0
Stard3nl	1
Stard4	1
Stard5	0
Stard7	1
Stard8	2
Stat1	9
Stat2	0
Stat3	4
Stat5a	4
Stat5b	4
Stat6	4
Stau1	4
Stau2	0
Stbd1	5
Steap3	0
Stim1	4
Stim2	0
Stip1	3
Stk10	4
Stk11	3
Stk11ip	4
Stk16	2
Stk17b	1
Stk19	2
Stk24	7
Stk25	2
Stk26	0
Stk3	8
Stk35	8
Stk38	0
Stk38l	6
Stk4	0
Stk40	4
Stmn1	5
Stom	5
Stoml1	3
Stoml2	0
Ston2	2
Stra13	7
Strada	3
Stradb	0
Strap	1
Strbp	2
Strip1	4
Strn	1
Strn3	1
Strn4	3
Stt3a	6
Stt3b	6
Stub1	3
Stx12	1
Stx16	2
Stx17	1
Stx18	4
Stx2	4
Stx3	1
Stx4a	2
Stx5a	3
Stx6	0
Stx7	1
Stx8	7
Stxbp1	4
Stxbp2	3
Stxbp3	10
Stxbp4	8
Stxbp5	1
Sub1	1
Sucla2	1
Suclg1	3
Suclg2	6
Suco	8
Suds3	0
Sufu	4
Sugp1	3
Sugp2	2
Sugt1	1
Sulf2	0
Sult1a1	3
Sult6b1	0
Sumf1	6
Sumf2	5
Sumo1	1
Sumo3	6
Sun1	6
Sun2	3
Suox	5
Supt16	8
Supt20	2
Supt3	2
Supt4a	7
Supt5	4
Supt6	2
Supt7l	6
Supv3l1	0
Surf1	3
Surf2	3
Surf4	6
Surf6	4
Susd1	0
Susd3	5
Susd6	1
Suv39h1	0
Suv39h2	0
Kmt5b	8
Kmt5c	2
Suz12	1
Sv2a	5
Svil	2
Svip	6
Swap70	6
Swi5	7
Swsap1	3
Swt1	7
Syap1	0
Syce2	9
Syf2	3
Syk	4
Sympk	2
Syn3	1
Syncrip	1
Syne2	2
Syngap1	9
Syngr1	9
Syngr2	5
Synj1	0
Synj2	5
Synj2bp	8
Synrg	0
Syp	5
Sypl	1
Sys1	5
Syt11	3
Syt3	5
Syvn1	4
Szrd1	2
Szt2	2
Tab1	4
Tab2	2
Tab3	0
Tacc1	1
Tacc2	4
Tacc3	9
Taco1	0
Tada1	1
Tada2a	3
Tada2b	6
Tada3	3
Taf1	0
Taf10	5
Taf11	1
Taf12	3
Taf13	1
Taf15	2
Taf1a	2
Taf1b	0
Taf1c	4
Taf1d	2
Taf2	1
Taf3	2
Taf4	3
Taf4b	0
Taf5	8
Taf5l	0
Taf6	3
Taf6l	4
Taf7	1
Taf8	3
Taf9	1
Taf9b	1
Tagap	0
Tagap1	2
Tagln2	5
Tal1	2
Taldo1	5
Tamm41	0
Tanc2	8
Tango2	2
Tango6	4
Tank	1
Taok1	2
Taok2	2
Taok3	3
Tap1	5
Tap2	5
Tapbp	5
Tapbpl	3
Tapt1	1
Tarbp2	2
Tardbp	10
Tars	4
Tars2	0
Tasp1	0
Tatdn1	1
Tatdn2	2
Tatdn3	2
Tax1bp1	4
Tax1bp3	5
Taz	3
Tbc1d1	1
Tbc1d10a	0
Tbc1d10b	4
Tbc1d10c	0
Tbc1d12	0
Tbc1d13	2
Tbc1d14	6
Tbc1d15	6
Tbc1d16	2
Tbc1d17	3
Tbc1d19	9
Tbc1d20	0
Tbc1d22a	3
Tbc1d22b	4
Tbc1d23	0
Tbc1d24	1
Tbc1d25	4
Tbc1d2b	0
Tbc1d31	0
Tbc1d32	1
Tbc1d4	2
Tbc1d5	0
Tbc1d7	0
Tbc1d8	0
Tbc1d8b	0
Tbc1d9	2
Tbc1d9b	4
Tbca	7
Tbcb	5
Tbcc	3
Tbccd1	1
Tbcd	6
Tbce	2
Tbcel	1
Tbck	1
Tbk1	8
Tbkbp1	4
Tbl1x	2
Tbl1xr1	1
Tbl2	1
Tbl3	4
Tbp	10
Tbpl1	1
Tbrg1	5
Tbrg3	8
Tbrg4	2
Tbxas1	6
Tcaf1	0
Tcaim	10
Tcea1	1
Tcea2	3
Tceal1	1
Tceal8	1
Tceanc	1
Tceanc2	0
Tceb1	1
Tceb2	7
Tceb3	4
Tcerg1	2
Tcf12	1
Tcf19	5
Tcf20	2
Tcf24	3
Tcf25	2
Tcf3	4
Tcf4	3
Tcf7l2	0
Tchp	2
Tcirg1	2
Tcn2	5
Tcof1	3
Tcp1	0
Tcp11l1	0
Tcp11l2	3
Tcta	7
Tctex1d2	1
Tctn1	5
Tctn3	1
Tdp1	3
Tdp2	8
Tdrd3	10
Tdrd7	4
Tdrkh	0
Tec	10
Tecpr1	3
Tecpr2	0
Tecr	5
Tef	0
Tefm	1
Telo2	4
Ten1	0
Tep1	1
Terf1	0
Terf2	2
Terf2ip	10
Tes	1
Tesk1	3
Tesk2	0
Tet1	2
Tet2	2
Tet3	2
Tex10	1
Tex12	1
Tex2	4
Tex261	6
Tex264	5
Tex30	1
Tfam	1
Tfap4	3
Tfb1m	8
Tfb2m	1
Tfcp2	0
Tfdp1	1
Tfdp2	0
Tfe3	4
Tfeb	4
Tfg	3
Tfip11	4
Tfpi	1
Tfpt	3
Tfrc	1
Tgds	8
Tgfa	6
Tgfb1	4
Tgfbi	0
Tgfbr1	1
Tgfbr2	6
Tgfbrap1	0
Tgif1	0
Tgif2	0
Tgm2	4
Tgm4	4
Tgoln1	1
Tgs1	1
Tha1	2
Thada	6
Thap1	1
Thap11	5
Thap2	0
Thap3	2
Thap4	3
Thap6	2
Thap7	3
Thbs1	4
Thbs2	0
Them4	7
Them6	3
Themis2	4
Thg1l	2
Thnsl1	1
Thnsl2	3
Thoc1	8
Thoc2	8
Thoc3	0
Thoc5	3
Thoc6	5
Thoc7	7
Thop1	4
Thra	3
Thrap3	2
Thrsp	5
Thsd1	4
Thtpa	0
Thumpd1	1
Thumpd2	0
Thumpd3	2
Thyn1	1
Tia1	10
Tial1	2
Tiam1	2
Ticam1	0
Ticam2	0
Tifa	1
Tifab	3
Tigar	4
Tigd2	1
Tigd5	0
Timm10	7
Timm10b	7
Timm13	2
Timm17a	7
Timm17b	5
Timm21	0
Timm22	5
Timm23	1
Timm44	2
Timm50	3
Timm8b	7
Timm9	2
Timmdc1	0
Timp2	5
Tinf2	2
Tiparp	1
Tipin	7
Tiprl	6
Tirap	2
Tjap1	4
Tjp1	0
Tjp2	4
Tk2	1
Tkfc	0
Tkt	4
Tlcd2	6
Tldc1	0
Tle1	5
Tle2	5
Tle3	3
Tle4	6
Tlk1	2
Tlk2	2
Tln1	4
Tln2	4
Tlr1	1
Tlr12	5
Tlr13	6
Tlr2	9
Tlr3	6
Tlr4	1
Tlr5	1
Tlr6	1
Tlr7	1
Tlr9	1
Tm2d1	1
Tm2d2	5
Tm2d3	9
Tm6sf1	2
Tm7sf2	1
Tm7sf3	6
Tm9sf1	6
Tm9sf2	1
Tm9sf3	1
Tm9sf4	5
Tma16	0
Tma7	7
Tmbim1	6
Tmbim4	1
Tmbim6	5
Tmc6	5
Tmc7	10
Tmc8	2
Tmcc1	8
Tmcc2	3
Tmcc3	4
Tmco1	1
Tmco3	0
Tmco4	4
Tmco6	2
Tmed1	3
Tmed10	9
Tmed2	1
Tmed3	0
Tmed4	0
Tmed5	1
Tmed7	1
Tmed8	1
Tmed9	2
Tmem100	9
Tmem101	0
Tmem104	4
Tmem106a	5
Tmem106b	1
Tmem106c	5
Tmem109	5
Tmem11	0
Tmem110	6
Tmem115	5
Tmem119	5
Tmem120a	9
Tmem120b	0
Tmem123	6
